종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"263050","유틸렉스","KOSDAQ","기술성장기업부","6720","-510","-7.05","7090","7390","6650","3006299","20933385010","247016145600","36758355"
"000100","유한양행","KOSPI",,"54300","-700","-1.27","55500","55600","54100","113745","6212829600","3976469146800","73231476"
"000105","유한양행우","KOSPI",,"52500","200","0.38","54000","54000","51600","178","9304600","61999350000","1180940"
"003460","유화증권","KOSPI",,"2365","50","2.16","2290","2430","2270","9164","21314630","134101211475","56702415"
"003465","유화증권우","KOSPI",,"2520","30","1.20","2395","2520","2395","120","302150","44040591000","17476425"
"191410","육일씨엔에쓰","KOSDAQ","중견기업부","3050","-115","-3.63","3165","3400","3050","651832","2099503950","29378020900","9632138"
"008730","율촌화학","KOSPI",,"26700","-2450","-8.40","29000","29550","26350","624148","17043147700","662160000000","24800000"
"072770","율호","KOSDAQ","중견기업부","1555","-50","-3.12","1550","1640","1530","249225","390317965","84777422865","54519243"
"008250","이건산업","KOSPI",,"6990","-20","-0.29","6850","7020","6780","34687","240372130","76558918650","10952635"
"039020","이건홀딩스","KOSDAQ","우량기업부","3255","5","0.15","3160","3265","3110","46329","148537105","73513227795","22584709"
"025820","이구산업","KOSPI",,"2540","10","0.40","2460","2550","2435","412969","1028243795","84942680000","33442000"
"067920","이글루","KOSDAQ","벤처기업부","5140","0","0.00","5040","5160","4920","21025","106546720","56520051660","10996119"
"044960","이글벳","KOSDAQ","중견기업부","5660","30","0.53","5500","6040","5440","592450","3399371270","71553057780","12641883"
"303530","이노뎁","KOSDAQ","벤처기업부","10200","0","0.00","10000","10450","9930","25867","263487200","74860849800","7339299"
"302430","이노메트리","KOSDAQ","벤처기업부","9170","-80","-0.86","9100","9230","9010","6100","55583290","90170517360","9833208"
"279060","이노벡스","KONEX","일반기업부","6100","60","0.99","6190","6190","6100","2451","14997480","51175114300","8389363"
"214320","이노션","KOSPI",,"41500","0","0.00","41250","42000","40900","17951","747098550","830000000000","20000000"
"056090","이노시스","KOSDAQ","기술성장기업부","1670","10","0.60","1600","1940","1580","25079028","44567871990","127229167100","76185130"
"073490","이노와이어리스","KOSDAQ","우량기업부","23500","-400","-1.67","23200","23700","22900","42581","991583850","158332284000","6737544"
"215790","이노인스트루먼트","KOSDAQ","중견기업부","1300","20","1.56","1225","1330","1205","72603","90651455","52368093700","40283149"
"344860","이노진","KONEX","일반기업부","6670","480","7.75","6690","6690","5400","188","1019050","62031000000","9300000"
"246960","이노테라피","KOSDAQ","기술성장기업부","6980","-150","-2.10","6980","7150","6680","19453","133571370","37845860140","5422043"
"088390","이녹스","KOSDAQ","우량기업부","20000","0","0.00","19900","20350","19400","39186","775974100","187716880000","9385844"
"272290","이녹스첨단소재","KOSDAQ","우량기업부","26600","-50","-0.19","25900","26900","25800","202469","5353294750","535342502800","20125658"
"053350","이니텍","KOSDAQ","중견기업부","3200","10","0.31","3080","3225","3070","15382","47963865","63330931200","19790916"
"041520","이라이콤","KOSDAQ","우량기업부","4830","-40","-0.82","4865","4955","4700","13154","63262605","58871565900","12188730"
"264850","이랜시스","KOSDAQ","중견기업부","2610","-10","-0.38","2590","2675","2500","44729","116341865","75757003920","29025672"
"054210","이랜텍","KOSDAQ","우량기업부","11750","150","1.29","11300","11950","11250","380267","4433230250","297171717500","25291210"
"164060","이루다","KOSDAQ","벤처기업부","4965","80","1.64","4880","5030","4770","223639","1100076960","86658186510","17453814"
"065440","이루온","KOSDAQ","벤처기업부","2520","90","3.70","2370","2590","2370","1452590","3590708530","68733050400","27275020"
"088260","이리츠코크렙","KOSPI",,"5450","-40","-0.73","5490","5520","5440","35787","196198490","345211665500","63341590"
"139480","이마트","KOSPI",,"83900","-1400","-1.64","85200","85300","83600","143385","12091762400","2338781214100","27875819"
"115610","이미지스","KOSDAQ","벤처기업부","1955","-45","-2.25","1980","1980","1895","113112","218350170","29966779580","15328276"
"349720","이베스트스팩5호","KOSDAQ","SPAC(소속부없음)","2050","0","0.00","2060","2060","2040","11570","23684780","7421000000","3620000"
"078020","이베스트투자증권","KOSDAQ","우량기업부","5480","-220","-3.86","5570","5750","5450","79895","442178520","304036921200","55481190"
"131400","이브이첨단소재","KOSDAQ","벤처기업부","1900","-145","-7.09","2050","2090","1855","15430388","29762851805","108135980600","56913674"
"208850","이비테크","KONEX","일반기업부","5440","440","8.80","5440","5440","5440","1","5440","15342160000","2820250"
"351330","이삭엔지니어링","KOSDAQ","벤처기업부","8080","0","0.00","7850","9030","7850","104369","887585840","66971241600","8288520"
"080010","이상네트웍스","KOSDAQ","중견기업부","5180","-120","-2.26","5280","5280","5010","31449","161982450","51800000000","10000000"
"379390","이성씨엔아이","KONEX","일반기업부","9190","320","3.61","8690","9190","8690","118","1025920","26113017400","2841460"
"086890","이수앱지스","KOSDAQ","기술성장기업부","5810","-350","-5.68","5850","6130","5810","179323","1060913530","192791301080","33182668"
"007660","이수페타시스","KOSPI",,"4760","-30","-0.63","4680","4840","4655","756664","3595451720","301052954440","63246419"
"005950","이수화학","KOSPI",,"21050","-400","-1.86","20800","21950","20650","1329553","28292290150","588548401200","27959544"
"015020","이스타코","KOSPI",,"924","4","0.43","900","941","889","184060","168850151","39594878400","42851600"
"047560","이스트소프트","KOSDAQ","벤처기업부","9100","-40","-0.44","9100","9180","8950","23735","215108780","103525531200","11376432"
"900110","이스트아시아홀딩스","KOSDAQ","외국기업(소속부없음)","162","-4","-2.41","163","165","157","6886962","1104723834","35628992100","219932050"
"067010","이씨에스","KOSDAQ","벤처기업부","3110","-100","-3.12","3100","3170","3070","67168","209121800","38234340000","12294000"
"093230","이아이디","KOSPI",,"1105","0","0.00","1065","1115","1065","212146","230837565","112559753150","101864030"
"341310","이앤에치","KONEX","일반기업부","1590","0","0.00","0","0","0","0","0","27496506000","17293400"
"101360","이엔드디","KOSDAQ","우량기업부","27150","1700","6.68","24950","28200","24950","343707","9250706950","288024467400","10608636"
"102710","이엔에프테크놀로지","KOSDAQ","우량기업부","22050","-700","-3.08","22250","22600","21800","83137","1834710500","315046783800","14287836"
"066980","이엔코퍼레이션","KOSDAQ","중견기업부","2735","-30","-1.08","2720","2770","2665","82016","224243995","123266400770","45069982"
"074610","이엔플러스","KOSPI",,"3725","35","0.95","3640","3770","3500","2819988","10329230850","215085113250","57740970"
"063760","이엘피","KOSDAQ","벤처기업부","3745","-70","-1.83","3705","3825","3615","31586","117444520","34922611850","9325130"
"123570","이엠넷","KOSDAQ","중견기업부","3650","-110","-2.93","3615","3740","3575","155131","563606930","81307684700","22276078"
"083470","이엠앤아이","KOSDAQ","관리종목(소속부없음)","3220","0","0.00","0","0","0","0","0","61111149960","18978618"
"095190","이엠코리아","KOSDAQ","중견기업부","2775","5","0.18","2740","2815","2660","144362","396315120","118162377675","42581037"
"091120","이엠텍","KOSDAQ","우량기업부","23350","-150","-0.64","22850","23750","22700","131629","3054694400","400054055600","17132936"
"232530","이엠티","KONEX","일반기업부","2780","0","0.00","2780","2780","2780","20","55600","71207765120","25614304"
"102460","이연제약","KOSPI",,"19150","-100","-0.52","18700","19550","18600","50172","963419850","344672749550","17998577"
"039030","이오테크닉스","KOSDAQ","우량기업부","58700","-100","-0.17","58000","59500","57200","82716","4827163100","723157585000","12319550"
"294090","이오플로우","KOSDAQ","기술성장기업부","14950","850","6.03","13700","15150","13550","197707","2860245900","453037638950","30303521"
"088290","이원컴포텍","KOSDAQ","중견기업부","9050","200","2.26","8760","9080","8410","215740","1884352140","209574153250","23157365"
"084680","이월드","KOSPI",,"1510","-10","-0.66","1475","1520","1425","319877","474417440","214127351430","141806193"
"181340","이즈미디어","KOSDAQ","관리종목(소속부없음)","2705","0","0.00","0","0","0","0","0","37716353295","13943199"
"353810","이지바이오","KOSDAQ","중견기업부","3995","-15","-0.37","4000","4080","3895","274987","1094373260","136595921400","34191720"
"350520","이지스레지던스리츠","KOSPI",,"4265","0","0.00","4280","4280","4220","27380","116162450","120949501505","28358617"
"334890","이지스밸류리츠","KOSPI",,"4400","-10","-0.23","4375","4440","4310","41686","182992580","161679474000","36745335"
"099750","이지케어텍","KOSDAQ","벤처기업부","17800","600","3.49","16750","17950","16700","11183","192491400","113670800000","6386000"
"377330","이지트로닉스","KOSDAQ","기술성장기업부","11900","-50","-0.42","11750","12300","11750","70938","852738750","94788902600","7965454"
"035810","이지홀딩스","KOSDAQ","우량기업부","2890","-60","-2.03","2940","2960","2820","603996","1748054365","188271492050","65145845"
"160600","이큐셀","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","85164598100","27472451"
"092130","이크레더블","KOSDAQ","중견기업부","17000","100","0.59","17000","17200","16900","10732","182885550","204741200000","12043600"
"096040","이트론","KOSDAQ","중견기업부","152","-4","-2.56","154","155","150","3697364","564163942","97451956840","641131295"
"134060","이퓨쳐","KOSDAQ","벤처기업부","5470","250","4.79","5230","5480","4780","22817","117594470","26087797500","4769250"
"001840","이화공영","KOSDAQ","중견기업부","4235","10","0.24","4140","4395","4120","195413","825042565","83877393600","19805760"
"000760","이화산업","KOSPI",,"15400","300","1.99","14900","15400","14700","676","10152950","43120000000","2800000"
"024810","이화전기","KOSDAQ","벤처기업부","710","5","0.71","699","723","690","983892","694028017","87335711950","123008045"
"014990","인디에프","KOSPI",,"571","-1","-0.17","550","573","535","127190","70540861","40377120145","70712995"
"041830","인바디","KOSDAQ","우량기업부","19250","0","0.00","19100","19600","19000","24607","474712000","263412803500","13683782"
"352940","인바이오","KOSDAQ","벤처기업부","4380","20","0.46","4350","4380","4245","6140","26405195","47600657400","10867730"
"101140","인바이오젠","KOSPI",,"1255","10","0.80","1185","1270","1155","352612","428633850","67013009100","53396820"
"216400","인바이츠바이오코아","KONEX","일반기업부","7990","620","8.41","7400","7990","7000","1086","7761610","61613406850","7711315"
"079950","인베니아","KOSDAQ","중견기업부","1505","-55","-3.53","1485","1530","1470","89483","133281445","34916000000","23200000"
"277410","인산가","KOSDAQ","벤처기업부","1745","-35","-1.97","1755","1775","1725","268120","466752020","56508944005","32383349"
"060150","인선이엔티","KOSDAQ","우량기업부","9250","190","2.10","9000","9360","8910","411181","3775445100","430713411000","46563612"
"033230","인성정보","KOSDAQ","중견기업부","1675","-15","-0.89","1640","1715","1615","145222","241649030","65685761500","39215380"
"006490","인스코비","KOSPI",,"1450","5","0.35","1390","1475","1390","344038","493104910","159339538650","109889337"
"037330","인지디스플레","KOSDAQ","우량기업부","1510","15","1.00","1435","1525","1410","82718","120002175","66266688240","43885224"
"023800","인지컨트롤스","KOSPI",,"8020","-280","-3.37","8100","8290","7880","89819","726244040","122972368260","15333213"
"034590","인천도시가스","KOSPI",,"29250","-750","-2.50","30050","32000","29250","65233","2007625550","127961554500","4374754"
"211050","인카금융서비스","KOSDAQ","기술성장기업부","5760","-80","-1.37","5840","5940","5620","23176","134594750","59189529600","10275960"
"083640","인콘","KOSDAQ","벤처기업부","1075","20","1.90","1050","1135","1030","2117348","2291928220","62387960400","58035312"
"216050","인크로스","KOSDAQ","벤처기업부","12650","50","0.40","12600","13000","12300","78500","989353100","162466758300","12843222"
"049070","인탑스","KOSDAQ","우량기업부","30450","250","0.83","29600","30600","28650","424861","12583047150","523740000000","17200000"
"119610","인터로조","KOSDAQ","우량기업부","24000","-450","-1.84","24450","24750","23700","19359","468390200","317195472000","13216478"
"017250","인터엠","KOSDAQ","중견기업부","1170","-35","-2.90","1170","1210","1155","12542","14793905","24623196390","21045467"
